id,account_id,accrual_date,amount
a_146_2_bal_31625,a_146_2,2020-07-18,9963932.0
a_146_2_bal_31626,a_146_2,2020-07-19,9962925.0
a_146_2_bal_31627,a_146_2,2020-07-20,9962244.0
a_146_2_bal_31628,a_146_2,2020-07-21,9961376.0
a_146_2_bal_31629,a_146_2,2020-07-22,9961051.0
a_146_2_bal_31630,a_146_2,2020-07-23,9960043.0
a_146_2_bal_31631,a_146_2,2020-07-24,9959545.0
a_146_2_bal_31632,a_146_2,2020-07-25,9959899.0
a_146_2_bal_31633,a_146_2,2020-07-26,9959901.0
a_146_2_bal_31634,a_146_2,2020-07-27,9959158.0
a_146_2_bal_31635,a_146_2,2020-07-28,9958638.0
a_146_2_bal_31636,a_146_2,2020-07-29,9957935.0
a_146_2_bal_31637,a_146_2,2020-07-30,9957418.0
a_146_2_bal_31638,a_146_2,2020-07-31,9957056.0
a_146_2_bal_31639,a_146_2,2020-08-01,9956688.0
a_146_2_bal_31640,a_146_2,2020-08-02,9956048.0
a_146_2_bal_31641,a_146_2,2020-08-03,9955819.0
a_146_2_bal_31642,a_146_2,2020-08-04,9955285.0
a_146_2_bal_31643,a_146_2,2020-08-05,9954458.0
a_146_2_bal_31644,a_146_2,2020-08-06,9954418.0
a_146_2_bal_31645,a_146_2,2020-08-07,9953901.0
a_146_2_bal_31646,a_146_2,2020-08-08,9953304.0
a_146_2_bal_31647,a_146_2,2020-08-09,9952523.0
a_146_2_bal_31648,a_146_2,2020-08-10,9951350.0
a_146_2_bal_31649,a_146_2,2020-08-11,9950745.0
a_146_2_bal_31650,a_146_2,2020-08-12,9950038.0
a_146_2_bal_31651,a_146_2,2020-08-13,9949290.0
a_146_2_bal_31652,a_146_2,2020-08-14,9948639.0
a_146_2_bal_31653,a_146_2,2020-08-15,9947963.0
a_146_2_bal_31654,a_146_2,2020-08-16,9947344.0
a_146_2_bal_31655,a_146_2,2020-08-17,9947040.0
a_146_2_bal_31656,a_146_2,2020-08-18,9946737.0
a_146_2_bal_31657,a_146_2,2020-08-19,9945944.0
a_146_2_bal_31658,a_146_2,2020-08-20,9945659.0
a_146_2_bal_31659,a_146_2,2020-08-21,9945040.0
a_146_2_bal_31660,a_146_2,2020-08-22,9944983.0
a_146_2_bal_31661,a_146_2,2020-08-23,9944407.0
a_146_2_bal_31662,a_146_2,2020-08-24,9943146.0
a_146_2_bal_31663,a_146_2,2020-08-25,9942804.0
a_146_2_bal_31664,a_146_2,2020-08-26,9941939.0
a_146_2_bal_31665,a_146_2,2020-08-27,9941487.0
a_146_2_bal_31666,a_146_2,2020-08-28,9940921.0
a_146_2_bal_31667,a_146_2,2020-08-29,9939998.0
a_146_2_bal_31668,a_146_2,2020-08-30,9939816.0
a_146_2_bal_31669,a_146_2,2020-08-31,9939237.0
a_146_2_bal_31670,a_146_2,2020-09-01,9938916.0
a_147_0_bal_31671,a_147_0,2020-03-28,10072523.0
a_147_0_bal_31672,a_147_0,2020-03-29,10071977.0
a_147_0_bal_31673,a_147_0,2020-03-30,10071430.0
a_147_0_bal_31674,a_147_0,2020-03-31,10070576.0
a_147_0_bal_31675,a_147_0,2020-04-01,10070275.0
a_147_0_bal_31676,a_147_0,2020-04-02,10069746.0
a_147_0_bal_31677,a_147_0,2020-04-03,10069481.0
a_147_0_bal_31678,a_147_0,2020-04-04,10069166.0
a_147_0_bal_31679,a_147_0,2020-04-05,10068205.0
a_147_0_bal_31680,a_147_0,2020-04-06,10067627.0
a_147_0_bal_31681,a_147_0,2020-04-07,10067009.0
a_147_0_bal_31682,a_147_0,2020-04-08,10066407.0
a_147_0_bal_31683,a_147_0,2020-04-09,10065514.0
a_147_0_bal_31684,a_147_0,2020-04-10,10065103.0
a_147_0_bal_31685,a_147_0,2020-04-11,10064878.0
a_147_0_bal_31686,a_147_0,2020-04-12,10064701.0
a_147_0_bal_31687,a_147_0,2020-04-13,10063928.0
a_147_0_bal_31688,a_147_0,2020-04-14,10063080.0
a_147_0_bal_31689,a_147_0,2020-04-15,10062354.0
a_147_0_bal_31690,a_147_0,2020-04-16,10061651.0
a_147_0_bal_31691,a_147_0,2020-04-17,10060951.0
a_147_0_bal_31692,a_147_0,2020-04-18,10060075.0
a_147_0_bal_31693,a_147_0,2020-04-19,10059743.0
a_147_0_bal_31694,a_147_0,2020-04-20,10059531.0
a_147_0_bal_31695,a_147_0,2020-04-21,10059080.0
a_147_0_bal_31696,a_147_0,2020-04-22,10058254.0
a_147_0_bal_31697,a_147_0,2020-04-23,10057414.0
a_147_0_bal_31698,a_147_0,2020-04-24,10056742.0
a_147_0_bal_31699,a_147_0,2020-04-25,10056388.0
a_147_0_bal_31700,a_147_0,2020-04-26,10055660.0
a_147_0_bal_31701,a_147_0,2020-04-27,10054746.0
a_147_0_bal_31702,a_147_0,2020-04-28,10054243.0
a_147_0_bal_31703,a_147_0,2020-04-29,10053887.0
a_147_0_bal_31704,a_147_0,2020-04-30,10053182.0
a_147_0_bal_31705,a_147_0,2020-05-01,10052537.0
a_147_0_bal_31706,a_147_0,2020-05-02,10051960.0
a_147_0_bal_31707,a_147_0,2020-05-03,10051711.0
a_147_0_bal_31708,a_147_0,2020-05-04,10051091.0
a_147_0_bal_31709,a_147_0,2020-05-05,10050001.0
a_147_0_bal_31710,a_147_0,2020-05-06,10049661.0
a_147_0_bal_31711,a_147_0,2020-05-07,10048798.0
a_147_0_bal_31712,a_147_0,2020-05-08,10048603.0
a_147_0_bal_31713,a_147_0,2020-05-09,10048171.0
a_147_0_bal_31714,a_147_0,2020-05-10,10047319.0
a_147_0_bal_31715,a_147_0,2020-05-11,10046798.0
a_147_0_bal_31716,a_147_0,2020-05-12,10045518.0
a_147_0_bal_31717,a_147_0,2020-05-13,10044685.0
a_147_0_bal_31718,a_147_0,2020-05-14,10044309.0
a_147_0_bal_31719,a_147_0,2020-05-15,10043999.0
a_147_0_bal_31720,a_147_0,2020-05-16,10042887.0
a_147_0_bal_31721,a_147_0,2020-05-17,10042765.0
a_147_0_bal_31722,a_147_0,2020-05-18,10041489.0
a_147_0_bal_31723,a_147_0,2020-05-19,10041736.0
a_147_0_bal_31724,a_147_0,2020-05-20,10041387.0
a_147_0_bal_31725,a_147_0,2020-05-21,10040604.0
a_147_0_bal_31726,a_147_0,2020-05-22,10040158.0
a_147_0_bal_31727,a_147_0,2020-05-23,10039558.0
a_147_0_bal_31728,a_147_0,2020-05-24,10038938.0
a_147_0_bal_31729,a_147_0,2020-05-25,10038458.0
a_147_0_bal_31730,a_147_0,2020-05-26,10037563.0
a_147_0_bal_31731,a_147_0,2020-05-27,10036705.0
a_147_0_bal_31732,a_147_0,2020-05-28,10035996.0
a_147_0_bal_31733,a_147_0,2020-05-29,10035684.0
a_147_0_bal_31734,a_147_0,2020-05-30,10035143.0
a_147_0_bal_31735,a_147_0,2020-05-31,10034292.0
a_147_0_bal_31736,a_147_0,2020-06-01,10033573.0
a_147_0_bal_31737,a_147_0,2020-06-02,10033462.0
a_147_0_bal_31738,a_147_0,2020-06-03,10032533.0
a_147_0_bal_31739,a_147_0,2020-06-04,10032133.0
a_147_0_bal_31740,a_147_0,2020-06-05,10031384.0
a_147_0_bal_31741,a_147_0,2020-06-06,10030442.0
a_147_0_bal_31742,a_147_0,2020-06-07,10029754.0
a_147_0_bal_31743,a_147_0,2020-06-08,10028925.0
a_147_0_bal_31744,a_147_0,2020-06-09,10028420.0
a_147_0_bal_31745,a_147_0,2020-06-10,10028132.0
a_147_0_bal_31746,a_147_0,2020-06-11,10028367.0
a_147_0_bal_31747,a_147_0,2020-06-12,10027465.0
a_147_0_bal_31748,a_147_0,2020-06-13,10026875.0
a_147_0_bal_31749,a_147_0,2020-06-14,10026843.0
a_147_0_bal_31750,a_147_0,2020-06-15,10026199.0
a_147_0_bal_31751,a_147_0,2020-06-16,10025287.0
a_147_0_bal_31752,a_147_0,2020-06-17,10024782.0
a_147_0_bal_31753,a_147_0,2020-06-18,10023811.0
a_147_0_bal_31754,a_147_0,2020-06-19,10022975.0
a_147_0_bal_31755,a_147_0,2020-06-20,10022515.0
a_147_0_bal_31756,a_147_0,2020-06-21,10021779.0
a_147_0_bal_31757,a_147_0,2020-06-22,10020993.0
a_147_0_bal_31758,a_147_0,2020-06-23,10020506.0
a_147_0_bal_31759,a_147_0,2020-06-24,10019683.0
a_147_0_bal_31760,a_147_0,2020-06-25,10018882.0
a_147_0_bal_31761,a_147_0,2020-06-26,10018403.0
a_147_0_bal_31762,a_147_0,2020-06-27,10017750.0
a_147_0_bal_31763,a_147_0,2020-06-28,10017040.0
a_147_0_bal_31764,a_147_0,2020-06-29,10016151.0
a_147_0_bal_31765,a_147_0,2020-06-30,10015196.0
a_147_0_bal_31766,a_147_0,2020-07-01,10014616.0
a_147_0_bal_31767,a_147_0,2020-07-02,10013676.0
a_147_0_bal_31768,a_147_0,2020-07-03,10013384.0
a_147_0_bal_31769,a_147_0,2020-07-04,10012468.0
a_147_0_bal_31770,a_147_0,2020-07-05,10011936.0
a_147_0_bal_31771,a_147_0,2020-07-06,10011569.0
a_147_0_bal_31772,a_147_0,2020-07-07,10010629.0
a_147_0_bal_31773,a_147_0,2020-07-08,10010134.0
a_147_0_bal_31774,a_147_0,2020-07-09,10009128.0
a_147_0_bal_31775,a_147_0,2020-07-10,10008622.0
a_147_0_bal_31776,a_147_0,2020-07-11,10008367.0
a_147_0_bal_31777,a_147_0,2020-07-12,10007903.0
a_147_0_bal_31778,a_147_0,2020-07-13,10007443.0
a_147_0_bal_31779,a_147_0,2020-07-14,10006590.0
a_147_0_bal_31780,a_147_0,2020-07-15,10005561.0
a_147_0_bal_31781,a_147_0,2020-07-16,10004641.0
a_147_0_bal_31782,a_147_0,2020-07-17,10004207.0
a_147_0_bal_31783,a_147_0,2020-07-18,10003645.0
a_147_0_bal_31784,a_147_0,2020-07-19,10003112.0
a_147_0_bal_31785,a_147_0,2020-07-20,10002710.0
a_147_0_bal_31786,a_147_0,2020-07-21,10002373.0
a_147_0_bal_31787,a_147_0,2020-07-22,10001612.0
a_147_0_bal_31788,a_147_0,2020-07-23,10000959.0
a_147_0_bal_31789,a_147_0,2020-07-24,10000514.0
a_147_0_bal_31790,a_147_0,2020-07-25,10000374.0
a_147_0_bal_31791,a_147_0,2020-07-26,10000076.0
a_147_0_bal_31792,a_147_0,2020-07-27,9999526.0
a_147_0_bal_31793,a_147_0,2020-07-28,9999160.0
a_147_0_bal_31794,a_147_0,2020-07-29,9998468.0
a_147_0_bal_31795,a_147_0,2020-07-30,9997723.0
a_147_0_bal_31796,a_147_0,2020-07-31,9997113.0
a_147_0_bal_31797,a_147_0,2020-08-01,9996685.0
a_147_0_bal_31798,a_147_0,2020-08-02,9996093.0
a_147_0_bal_31799,a_147_0,2020-08-03,9996033.0
a_147_0_bal_31800,a_147_0,2020-08-04,9994797.0
a_147_0_bal_31801,a_147_0,2020-08-05,9993992.0
a_147_0_bal_31802,a_147_0,2020-08-06,9992732.0
a_147_0_bal_31803,a_147_0,2020-08-07,9992237.0
a_147_0_bal_31804,a_147_0,2020-08-08,9991465.0
a_147_0_bal_31805,a_147_0,2020-08-09,9990689.0
a_147_0_bal_31806,a_147_0,2020-08-10,9990132.0
a_147_0_bal_31807,a_147_0,2020-08-11,9988649.0
a_147_0_bal_31808,a_147_0,2020-08-12,9987840.0
a_147_0_bal_31809,a_147_0,2020-08-13,9987544.0
a_147_0_bal_31810,a_147_0,2020-08-14,9986733.0
a_147_0_bal_31811,a_147_0,2020-08-15,9986066.0
a_147_0_bal_31812,a_147_0,2020-08-16,9985496.0
a_147_0_bal_31813,a_147_0,2020-08-17,9984951.0
a_147_0_bal_31814,a_147_0,2020-08-18,9984941.0
a_147_0_bal_31815,a_147_0,2020-08-19,9984159.0
a_147_0_bal_31816,a_147_0,2020-08-20,9983343.0
a_147_0_bal_31817,a_147_0,2020-08-21,9982961.0
a_147_0_bal_31818,a_147_0,2020-08-22,9982012.0
a_147_0_bal_31819,a_147_0,2020-08-23,9981057.0
a_147_0_bal_31820,a_147_0,2020-08-24,9980322.0
a_147_0_bal_31821,a_147_0,2020-08-25,9979839.0
a_147_0_bal_31822,a_147_0,2020-08-26,9979189.0
a_147_0_bal_31823,a_147_0,2020-08-27,9978510.0
a_147_0_bal_31824,a_147_0,2020-08-28,9978031.0
a_147_0_bal_31825,a_147_0,2020-08-29,9977510.0
a_147_0_bal_31826,a_147_0,2020-08-30,9977202.0
a_147_0_bal_31827,a_147_0,2020-08-31,9975857.0
a_147_0_bal_31828,a_147_0,2020-09-01,9975451.0
a_147_1_bal_31829,a_147_1,2020-02-01,10055236.0
a_147_1_bal_31830,a_147_1,2020-02-02,10050494.0
a_147_1_bal_31831,a_147_1,2020-02-03,10046030.0
a_147_1_bal_31832,a_147_1,2020-02-04,10040922.0
a_147_1_bal_31833,a_147_1,2020-02-05,10036178.0
a_147_1_bal_31834,a_147_1,2020-02-06,10031343.0
a_147_1_bal_31835,a_147_1,2020-02-07,10026688.0
a_147_1_bal_31836,a_147_1,2020-02-08,10022884.0
a_147_1_bal_31837,a_147_1,2020-02-09,10017471.0
a_147_1_bal_31838,a_147_1,2020-02-10,10012763.0
a_147_1_bal_31839,a_147_1,2020-02-11,10007516.0
a_147_1_bal_31840,a_147_1,2020-02-12,10002173.0
a_147_1_bal_31841,a_147_1,2020-02-13,9996968.0
a_147_1_bal_31842,a_147_1,2020-02-14,9993240.0
a_147_1_bal_31843,a_147_1,2020-02-15,9988448.0
a_147_1_bal_31844,a_147_1,2020-02-16,9982937.0
a_147_1_bal_31845,a_147_1,2020-02-17,9977706.0
a_147_1_bal_31846,a_147_1,2020-02-18,9972471.0
a_147_1_bal_31847,a_147_1,2020-02-19,9967492.0
a_147_1_bal_31848,a_147_1,2020-02-20,9963322.0
a_147_1_bal_31849,a_147_1,2020-02-21,9958677.0
a_147_1_bal_31850,a_147_1,2020-02-22,9953546.0
a_147_1_bal_31851,a_147_1,2020-02-23,9947639.0
a_147_1_bal_31852,a_147_1,2020-02-24,9941993.0
a_147_1_bal_31853,a_147_1,2020-02-25,9936548.0
a_147_1_bal_31854,a_147_1,2020-02-26,9931396.0
a_147_1_bal_31855,a_147_1,2020-02-27,9927178.0
a_147_1_bal_31856,a_147_1,2020-02-28,9922946.0
a_147_1_bal_31857,a_147_1,2020-02-29,9916319.0
a_147_1_bal_31858,a_147_1,2020-03-01,9911865.0
a_147_1_bal_31859,a_147_1,2020-03-02,9907570.0
a_147_1_bal_31860,a_147_1,2020-03-03,9902726.0
a_147_1_bal_31861,a_147_1,2020-03-04,9897548.0
a_147_1_bal_31862,a_147_1,2020-03-05,9892046.0
a_147_1_bal_31863,a_147_1,2020-03-06,9886046.0
a_147_1_bal_31864,a_147_1,2020-03-07,9881131.0
a_147_1_bal_31865,a_147_1,2020-03-08,9876409.0
a_147_1_bal_31866,a_147_1,2020-03-09,9872689.0
a_147_1_bal_31867,a_147_1,2020-03-10,9866303.0
a_147_1_bal_31868,a_147_1,2020-03-11,9861201.0
a_147_1_bal_31869,a_147_1,2020-03-12,9856320.0
a_147_1_bal_31870,a_147_1,2020-03-13,9851916.0
a_147_1_bal_31871,a_147_1,2020-03-14,9846786.0
a_147_1_bal_31872,a_147_1,2020-03-15,9841554.0
a_147_1_bal_31873,a_147_1,2020-03-16,9837396.0
a_147_1_bal_31874,a_147_1,2020-03-17,9831541.0
a_147_1_bal_31875,a_147_1,2020-03-18,9826434.0
a_147_1_bal_31876,a_147_1,2020-03-19,9821490.0
a_147_1_bal_31877,a_147_1,2020-03-20,9818225.0
a_147_1_bal_31878,a_147_1,2020-03-21,9812920.0
a_147_1_bal_31879,a_147_1,2020-03-22,9808579.0
a_147_1_bal_31880,a_147_1,2020-03-23,9803642.0
a_147_1_bal_31881,a_147_1,2020-03-24,9799294.0
a_147_1_bal_31882,a_147_1,2020-03-25,9795148.0
a_147_1_bal_31883,a_147_1,2020-03-26,9791034.0
a_147_1_bal_31884,a_147_1,2020-03-27,9786115.0
a_147_1_bal_31885,a_147_1,2020-03-28,9781496.0
a_147_1_bal_31886,a_147_1,2020-03-29,9777464.0
a_147_1_bal_31887,a_147_1,2020-03-30,9772734.0
a_147_1_bal_31888,a_147_1,2020-03-31,9767955.0
a_147_1_bal_31889,a_147_1,2020-04-01,9763161.0
a_147_1_bal_31890,a_147_1,2020-04-02,9758816.0
a_147_1_bal_31891,a_147_1,2020-04-03,9753818.0
a_147_1_bal_31892,a_147_1,2020-04-04,9747323.0
a_147_1_bal_31893,a_147_1,2020-04-05,9743728.0
a_147_1_bal_31894,a_147_1,2020-04-06,9739535.0
a_147_1_bal_31895,a_147_1,2020-04-07,9734129.0
a_147_1_bal_31896,a_147_1,2020-04-08,9727959.0
a_147_1_bal_31897,a_147_1,2020-04-09,9722967.0
a_147_1_bal_31898,a_147_1,2020-04-10,9717869.0
a_147_1_bal_31899,a_147_1,2020-04-11,9712095.0
a_147_1_bal_31900,a_147_1,2020-04-12,9706998.0
a_147_1_bal_31901,a_147_1,2020-04-13,9702650.0
a_147_1_bal_31902,a_147_1,2020-04-14,9698356.0
a_147_1_bal_31903,a_147_1,2020-04-15,9693840.0
a_147_1_bal_31904,a_147_1,2020-04-16,9688669.0
a_147_1_bal_31905,a_147_1,2020-04-17,9683651.0
a_147_1_bal_31906,a_147_1,2020-04-18,9679746.0
a_147_1_bal_31907,a_147_1,2020-04-19,9675744.0
a_147_1_bal_31908,a_147_1,2020-04-20,9670383.0
a_147_1_bal_31909,a_147_1,2020-04-21,9666983.0
a_147_1_bal_31910,a_147_1,2020-04-22,9662195.0
a_147_1_bal_31911,a_147_1,2020-04-23,9655791.0
a_147_1_bal_31912,a_147_1,2020-04-24,9651364.0
a_147_1_bal_31913,a_147_1,2020-04-25,9646350.0
a_147_1_bal_31914,a_147_1,2020-04-26,9641560.0
a_147_1_bal_31915,a_147_1,2020-04-27,9636986.0
a_147_1_bal_31916,a_147_1,2020-04-28,9631290.0
a_147_1_bal_31917,a_147_1,2020-04-29,9626075.0
a_147_1_bal_31918,a_147_1,2020-04-30,9622110.0
a_147_1_bal_31919,a_147_1,2020-05-01,9618158.0
a_147_1_bal_31920,a_147_1,2020-05-02,9612052.0
a_147_1_bal_31921,a_147_1,2020-05-03,9608567.0
a_147_1_bal_31922,a_147_1,2020-05-04,9602377.0
a_147_1_bal_31923,a_147_1,2020-05-05,9597213.0
a_147_1_bal_31924,a_147_1,2020-05-06,9592181.0
a_147_1_bal_31925,a_147_1,2020-05-07,9588478.0
a_147_1_bal_31926,a_147_1,2020-05-08,9584764.0
a_147_1_bal_31927,a_147_1,2020-05-09,9580809.0
a_147_1_bal_31928,a_147_1,2020-05-10,9575538.0
a_147_1_bal_31929,a_147_1,2020-05-11,9570830.0
a_147_1_bal_31930,a_147_1,2020-05-12,9565644.0
a_147_1_bal_31931,a_147_1,2020-05-13,9560686.0
a_147_1_bal_31932,a_147_1,2020-05-14,9558306.0
a_147_1_bal_31933,a_147_1,2020-05-15,9554279.0
a_147_1_bal_31934,a_147_1,2020-05-16,9547800.0
a_147_1_bal_31935,a_147_1,2020-05-17,9543655.0
a_147_1_bal_31936,a_147_1,2020-05-18,9539038.0
a_147_1_bal_31937,a_147_1,2020-05-19,9534059.0
a_147_1_bal_31938,a_147_1,2020-05-20,9529130.0
a_147_1_bal_31939,a_147_1,2020-05-21,9524146.0
a_147_1_bal_31940,a_147_1,2020-05-22,9520383.0
a_147_1_bal_31941,a_147_1,2020-05-23,9514889.0
a_147_1_bal_31942,a_147_1,2020-05-24,9509503.0
a_147_1_bal_31943,a_147_1,2020-05-25,9504908.0
a_147_1_bal_31944,a_147_1,2020-05-26,9499739.0
a_147_1_bal_31945,a_147_1,2020-05-27,9495930.0
a_147_1_bal_31946,a_147_1,2020-05-28,9490910.0
a_147_1_bal_31947,a_147_1,2020-05-29,9485448.0
a_147_1_bal_31948,a_147_1,2020-05-30,9480807.0
a_147_1_bal_31949,a_147_1,2020-05-31,9474951.0
a_147_1_bal_31950,a_147_1,2020-06-01,9470159.0
a_147_1_bal_31951,a_147_1,2020-06-02,9464727.0
a_147_1_bal_31952,a_147_1,2020-06-03,9459965.0
a_147_1_bal_31953,a_147_1,2020-06-04,9454035.0
a_147_1_bal_31954,a_147_1,2020-06-05,9449974.0
a_147_1_bal_31955,a_147_1,2020-06-06,9444991.0
a_147_1_bal_31956,a_147_1,2020-06-07,9441356.0
a_147_1_bal_31957,a_147_1,2020-06-08,9436536.0
a_147_1_bal_31958,a_147_1,2020-06-09,9432141.0
a_147_1_bal_31959,a_147_1,2020-06-10,9427065.0
a_147_1_bal_31960,a_147_1,2020-06-11,9422523.0
a_147_1_bal_31961,a_147_1,2020-06-12,9418335.0
a_147_1_bal_31962,a_147_1,2020-06-13,9414843.0
a_147_1_bal_31963,a_147_1,2020-06-14,9409429.0
a_147_1_bal_31964,a_147_1,2020-06-15,9405042.0
a_147_1_bal_31965,a_147_1,2020-06-16,9400538.0
a_147_1_bal_31966,a_147_1,2020-06-17,9394461.0
a_147_1_bal_31967,a_147_1,2020-06-18,9389203.0
a_147_1_bal_31968,a_147_1,2020-06-19,9384981.0
a_147_1_bal_31969,a_147_1,2020-06-20,9381132.0
a_147_1_bal_31970,a_147_1,2020-06-21,9376464.0
a_147_1_bal_31971,a_147_1,2020-06-22,9371884.0
a_147_1_bal_31972,a_147_1,2020-06-23,9367404.0
a_147_1_bal_31973,a_147_1,2020-06-24,9361272.0
a_147_1_bal_31974,a_147_1,2020-06-25,9357912.0
a_147_1_bal_31975,a_147_1,2020-06-26,9352190.0
a_147_1_bal_31976,a_147_1,2020-06-27,9346881.0
a_147_1_bal_31977,a_147_1,2020-06-28,9342235.0
a_147_1_bal_31978,a_147_1,2020-06-29,9336304.0
a_147_1_bal_31979,a_147_1,2020-06-30,9331521.0
a_147_1_bal_31980,a_147_1,2020-07-01,9326755.0
a_147_1_bal_31981,a_147_1,2020-07-02,9322070.0
a_147_1_bal_31982,a_147_1,2020-07-03,9317206.0
a_147_1_bal_31983,a_147_1,2020-07-04,9313034.0
a_147_1_bal_31984,a_147_1,2020-07-05,9309610.0
a_147_1_bal_31985,a_147_1,2020-07-06,9306175.0
a_147_1_bal_31986,a_147_1,2020-07-07,9302276.0
a_147_1_bal_31987,a_147_1,2020-07-08,9297346.0
a_147_1_bal_31988,a_147_1,2020-07-09,9292053.0
a_147_1_bal_31989,a_147_1,2020-07-10,9286220.0
a_147_1_bal_31990,a_147_1,2020-07-11,9331063.0
a_147_1_bal_31991,a_147_1,2020-07-12,9325981.0
a_147_1_bal_31992,a_147_1,2020-07-13,9322517.0
a_147_1_bal_31993,a_147_1,2020-07-14,9317679.0
a_147_1_bal_31994,a_147_1,2020-07-15,9311435.0
a_147_1_bal_31995,a_147_1,2020-07-16,9305838.0
a_147_1_bal_31996,a_147_1,2020-07-17,9300680.0
a_147_1_bal_31997,a_147_1,2020-07-18,9295807.0
a_147_1_bal_31998,a_147_1,2020-07-19,9290108.0
a_147_1_bal_31999,a_147_1,2020-07-20,9285640.0
a_147_1_bal_32000,a_147_1,2020-07-21,9281847.0
a_147_1_bal_32001,a_147_1,2020-07-22,9277202.0
a_147_1_bal_32002,a_147_1,2020-07-23,9272056.0
a_147_1_bal_32003,a_147_1,2020-07-24,9267031.0
a_147_1_bal_32004,a_147_1,2020-07-25,9263368.0
a_147_1_bal_32005,a_147_1,2020-07-26,9258825.0
a_147_1_bal_32006,a_147_1,2020-07-27,9253995.0
a_147_1_bal_32007,a_147_1,2020-07-28,9249446.0
a_147_1_bal_32008,a_147_1,2020-07-29,9244405.0
a_147_1_bal_32009,a_147_1,2020-07-30,9238220.0
a_147_1_bal_32010,a_147_1,2020-07-31,9232252.0
a_147_1_bal_32011,a_147_1,2020-08-01,9226137.0
a_147_1_bal_32012,a_147_1,2020-08-02,9220398.0
a_147_1_bal_32013,a_147_1,2020-08-03,9215354.0
a_147_1_bal_32014,a_147_1,2020-08-04,9210509.0
a_147_1_bal_32015,a_147_1,2020-08-05,9205829.0
a_147_1_bal_32016,a_147_1,2020-08-06,9201031.0
a_147_1_bal_32017,a_147_1,2020-08-07,9196476.0
a_147_1_bal_32018,a_147_1,2020-08-08,9192407.0
a_147_1_bal_32019,a_147_1,2020-08-09,9187374.0
a_147_1_bal_32020,a_147_1,2020-08-10,9182699.0
a_147_1_bal_32021,a_147_1,2020-08-11,9178894.0
a_147_1_bal_32022,a_147_1,2020-08-12,9172785.0
a_147_1_bal_32023,a_147_1,2020-08-13,9167300.0
a_147_1_bal_32024,a_147_1,2020-08-14,9163959.0
a_147_1_bal_32025,a_147_1,2020-08-15,9160016.0
a_147_1_bal_32026,a_147_1,2020-08-16,9154608.0
a_147_1_bal_32027,a_147_1,2020-08-17,9149206.0
a_147_1_bal_32028,a_147_1,2020-08-18,9144922.0
a_147_1_bal_32029,a_147_1,2020-08-19,9141000.0
a_147_1_bal_32030,a_147_1,2020-08-20,9136093.0
a_147_1_bal_32031,a_147_1,2020-08-21,9131841.0
a_147_1_bal_32032,a_147_1,2020-08-22,9128706.0
a_147_1_bal_32033,a_147_1,2020-08-23,9123487.0
a_147_1_bal_32034,a_147_1,2020-08-24,9118814.0
a_147_1_bal_32035,a_147_1,2020-08-25,9114354.0
a_147_1_bal_32036,a_147_1,2020-08-26,9109506.0
a_147_1_bal_32037,a_147_1,2020-08-27,9105738.0
a_147_1_bal_32038,a_147_1,2020-08-28,9099835.0
a_147_1_bal_32039,a_147_1,2020-08-29,9092970.0
a_147_1_bal_32040,a_147_1,2020-08-30,9087977.0
a_147_1_bal_32041,a_147_1,2020-08-31,9083102.0
a_147_1_bal_32042,a_147_1,2020-09-01,9078191.0
a_147_2_bal_32043,a_147_2,2020-07-02,10265033.0
a_147_2_bal_32044,a_147_2,2020-07-03,10263796.0
a_147_2_bal_32045,a_147_2,2020-07-04,10262088.0
a_147_2_bal_32046,a_147_2,2020-07-05,10260594.0
a_147_2_bal_32047,a_147_2,2020-07-06,10259168.0
a_147_2_bal_32048,a_147_2,2020-07-07,10257569.0
a_147_2_bal_32049,a_147_2,2020-07-08,10256204.0
a_147_2_bal_32050,a_147_2,2020-07-09,10254742.0
a_147_2_bal_32051,a_147_2,2020-07-10,10252907.0
a_147_2_bal_32052,a_147_2,2020-07-11,10251954.0
a_147_2_bal_32053,a_147_2,2020-07-12,10250771.0
a_147_2_bal_32054,a_147_2,2020-07-13,10249455.0
a_147_2_bal_32055,a_147_2,2020-07-14,10248552.0
a_147_2_bal_32056,a_147_2,2020-07-15,10247014.0
a_147_2_bal_32057,a_147_2,2020-07-16,10246190.0
a_147_2_bal_32058,a_147_2,2020-07-17,10245107.0
a_147_2_bal_32059,a_147_2,2020-07-18,10243582.0
a_147_2_bal_32060,a_147_2,2020-07-19,10242541.0
a_147_2_bal_32061,a_147_2,2020-07-20,10240371.0
a_147_2_bal_32062,a_147_2,2020-07-21,10238956.0
a_147_2_bal_32063,a_147_2,2020-07-22,10237645.0
a_147_2_bal_32064,a_147_2,2020-07-23,10236255.0
a_147_2_bal_32065,a_147_2,2020-07-24,10234639.0
a_147_2_bal_32066,a_147_2,2020-07-25,10232983.0
a_147_2_bal_32067,a_147_2,2020-07-26,10232079.0
a_147_2_bal_32068,a_147_2,2020-07-27,10230622.0
a_147_2_bal_32069,a_147_2,2020-07-28,10228708.0
a_147_2_bal_32070,a_147_2,2020-07-29,10228365.0
a_147_2_bal_32071,a_147_2,2020-07-30,10227037.0
a_147_2_bal_32072,a_147_2,2020-07-31,10225431.0
a_147_2_bal_32073,a_147_2,2020-08-01,10224850.0
a_147_2_bal_32074,a_147_2,2020-08-02,10223970.0
a_147_2_bal_32075,a_147_2,2020-08-03,10222640.0
